Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),NH3 (ug/m³),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),Toluene (ug/m³),Eth-Benzene (ug/m³),MP-Xylene (ug/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
05-01-2024 19:00,38.35,98.14,2.84,36.3,19.8,10.98,3.6,0.71,6.91,4.84,44.18,5.27,10.94,24.38,37.74,1.08,167.25,0.0,0.0,0.0,17.2,86,0.0,948.0,7.7,17.9,28,40,108
05-01-2024 20:00,40.88,103.41,2.87,33.68,18.46,11.77,4.04,0.73,9.14,4.38,62.83,5.17,13.59,23.49,40.18,0.87,141.9,0.0,0.0,0.0,16.9,89,0.0,947.9,7.1,17.2,45,53,114
05-01-2024 21:00,42.37,98.65,3.39,37.41,20.83,11.58,3.14,0.76,9.97,4.4,38.56,7.58,22.02,22.67,44.44,0.76,158.74,0.0,0.0,0.0,16.2,94,0.0,947.4,5.2,15.3,65,71,118
05-01-2024 22:00,47.66,103.71,4.91,40.5,23.66,16.11,3.35,0.9,6.04,4.21,37.92,5.74,17.76,21.9,51.39,0.9,198.65,0.0,0.0,0.0,16.0,94,0.0,947.1,5.5,15.3,67,75,131
05-01-2024 23:00,53.11,114.28,4.7,49.12,28.0,15.7,3.41,1.02,3.59,5.47,51.34,7.17,18.1,20.96,57.76,0.76,169.77,0.0,0.0,0.0,16.0,95,0.0,946.9,6.4,16.4,63,75,144
06-01-2024 00:00,57.22,126.59,4.36,48.83,27.54,15.22,4.09,0.96,3.64,5.33,54.69,7.54,17.44,20.54,59.78,0.87,185.29,0.0,0.0,0.0,16.0,96,0.0,947.4,7.6,18.1,71,77,152
06-01-2024 01:00,57.22,122.82,3.18,45.11,24.68,12.56,3.55,0.84,8.04,4.72,36.58,5.76,14.32,20.6,59.68,0.88,161.71,0.0,0.0,0.0,16.3,94,0.0,947.2,6.6,14.1,29,58,152
06-01-2024 02:00,55.1,117.08,2.33,30.6,16.42,12.04,3.58,0.73,9.44,3.81,27.92,3.39,10.85,20.66,68.56,0.75,168.46,0.0,0.0,0.0,17.4,94,0.0,948.3,12.5,25.6,72,76,149
06-01-2024 03:00,59.87,119.0,2.38,27.41,14.75,11.86,3.44,0.81,9.95,4.14,25.18,2.38,8.6,20.26,77.85,0.68,140.45,0.0,0.0,0.0,19.9,82,0.0,949.6,13.7,21.9,72,73,153
06-01-2024 04:00,60.19,119.24,2.41,24.2,13.14,11.9,3.59,0.82,9.74,3.71,23.7,1.83,6.99,19.85,82.0,0.78,167.55,0.0,0.0,0.0,21.8,73,0.0,950.7,12.7,17.4,83,83,153
06-01-2024 05:00,63.94,122.8,2.46,22.12,12.09,11.85,3.81,0.82,10.02,4.93,23.99,1.8,6.76,19.92,82.68,0.78,182.64,0.0,0.0,0.0,23.7,60,0.0,950.9,15.9,20.9,93,93,155
06-01-2024 06:00,74.44,136.79,2.63,26.16,14.32,12.02,5.23,0.74,8.81,3.44,22.29,1.36,5.52,20.28,83.17,1.33,154.34,0.0,0.0,0.03,24.9,55,0.0,950.0,15.1,19.8,91,92,161
06-01-2024 07:00,77.21,148.06,2.33,21.72,11.77,11.59,4.54,0.71,10.82,4.01,21.84,1.02,4.49,20.2,84.56,1.37,161.31,0.0,0.0,1.95,26.1,50,0.1,948.7,9.6,11.9,103,104,162
06-01-2024 08:00,77.58,156.76,2.49,21.97,12.04,11.74,8.21,0.72,16.73,3.1,19.45,0.81,3.77,20.64,83.64,1.43,160.14,0.0,0.0,26.29,27.0,46,0.1,947.7,6.9,8.5,129,126,162
06-01-2024 09:00,80.93,170.42,2.97,21.01,11.92,12.52,13.58,0.71,32.49,3.13,17.35,0.69,3.43,21.78,77.68,1.52,162.49,0.0,0.0,127.65,26.6,45,0.2,947.0,4.0,4.8,190,193,164
06-01-2024 10:00,78.06,159.16,2.79,17.32,9.85,12.27,9.44,0.71,34.17,3.05,18.32,0.73,3.71,23.2,71.33,1.52,172.55,0.0,0.0,266.74,26.6,45,0.1,946.9,3.3,4.0,167,175,163
06-01-2024 11:00,78.12,142.77,2.65,15.88,8.96,11.79,8.52,0.68,42.04,2.84,17.0,0.77,3.87,24.99,64.4,1.44,159.44,0.0,0.0,414.88,26.4,46,0.0,946.9,2.0,2.3,135,129,163
06-01-2024 12:00,79.09,140.1,2.32,14.94,8.23,11.65,6.25,0.66,48.91,2.65,17.81,0.83,3.82,26.54,58.12,1.41,170.51,0.0,0.0,474.4,25.1,62,0.0,947.0,3.0,4.1,104,105,163
06-01-2024 13:00,76.55,139.11,2.23,13.13,7.2,11.32,5.93,0.61,55.46,2.31,15.89,0.68,3.45,27.6,52.94,1.41,147.82,0.0,0.0,461.99,22.5,60,0.0,948.0,7.6,13.6,109,122,162
06-01-2024 14:00,74.66,126.41,2.21,12.37,6.79,11.52,5.86,0.6,58.7,2.05,15.7,0.56,3.27,27.99,51.86,1.5,157.62,0.0,0.0,365.18,22.0,61,0.0,948.7,10.8,19.7,88,98,161
06-01-2024 15:00,71.91,115.39,2.39,14.9,8.26,11.8,6.62,0.63,60.05,2.04,16.09,0.55,2.91,27.98,51.82,1.53,159.45,0.0,0.0,214.65,21.3,64,0.0,949.0,11.0,21.7,71,79,159
06-01-2024 16:00,68.13,119.97,2.29,20.27,10.96,11.01,18.84,0.62,58.24,2.04,20.06,0.6,3.06,27.23,54.0,1.5,161.04,0.0,0.0,107.05,20.3,69,0.0,949.4,11.9,24.3,65,69,158
06-01-2024 17:00,68.42,127.25,2.06,22.97,12.21,11.32,23.37,0.68,55.56,2.11,21.2,0.9,4.18,26.34,56.84,1.28,156.12,0.0,0.0,19.08,19.5,74,0.0,949.3,11.4,23.2,66,71,158
06-01-2024 18:00,72.46,137.52,2.81,29.1,15.97,11.23,10.7,0.77,20.6,2.58,22.12,2.31,7.64,24.93,62.95,1.06,161.55,0.0,0.0,0.07,18.6,79,0.0,949.0,10.7,21.9,78,81,160
06-01-2024 19:00,75.28,146.73,4.85,52.47,29.86,14.5,6.85,1.2,6.75,3.95,28.87,4.61,13.77,24.02,69.22,1.11,208.32,0.0,0.0,0.0,18.0,83,0.0,948.6,9.6,20.8,77,81,161
06-01-2024 20:00,87.33,170.33,4.0,49.67,27.72,12.83,5.17,1.16,9.26,6.45,45.17,11.73,34.69,23.86,71.26,0.83,212.61,0.0,0.0,0.0,17.6,86,0.0,948.2,9.6,20.9,70,75,167
06-01-2024 21:00,95.37,179.62,2.74,31.69,17.21,12.25,3.88,0.87,11.52,4.8,40.78,7.25,27.11,23.76,69.66,1.02,151.14,0.0,0.0,0.0,17.2,90,0.0,947.7,9.8,21.2,66,72,172
06-01-2024 22:00,89.25,162.76,2.54,28.7,15.51,12.4,4.9,0.8,12.28,4.18,26.44,3.54,15.35,23.27,72.83,1.17,148.02,0.0,0.0,0.0,16.8,94,0.0,947.5,9.6,21.1,77,82,168
06-01-2024 23:00,83.67,154.58,2.45,23.49,12.77,12.05,6.25,0.76,14.32,3.92,22.79,2.72,11.7,22.96,75.61,1.14,151.43,0.0,0.0,0.0,16.6,95,0.0,947.5,10.0,21.3,75,85,166
07-01-2024 00:00,81.75,156.92,2.23,18.97,10.26,11.48,6.45,0.72,16.77,3.44,19.73,2.14,9.6,22.72,77.5,1.16,158.37,0.0,0.0,0.0,16.5,96,0.0,947.8,11.3,22.4,81,85,165
07-01-2024 01:00,79.25,155.16,2.28,20.33,10.96,11.77,6.38,0.71,16.89,2.98,18.07,1.49,7.16,22.28,80.89,1.16,148.48,0.0,0.0,0.0,17.0,93,0.0,948.2,11.0,21.8,67,77,163
07-01-2024 02:00,79.34,189.39,2.24,23.85,12.83,11.49,8.31,0.67,18.0,2.71,16.85,1.15,5.77,21.87,83.37,1.32,147.2,0.0,0.0,0.0,16.8,93,0.0,948.9,12.4,23.9,73,83,163
07-01-2024 03:00,78.24,204.05,2.51,15.81,8.8,12.04,6.93,0.7,14.03,2.69,17.1,1.03,4.93,21.4,84.77,1.16,153.71,0.0,0.0,0.0,18.6,83,0.0,950.2,11.6,24.7,68,82,163
07-01-2024 04:00,72.53,153.6,2.6,23.94,13.13,11.9,5.84,0.72,9.86,2.74,16.94,0.92,4.54,21.1,85.28,1.08,167.3,0.0,0.0,0.0,20.9,69,0.0,951.3,13.8,19.5,83,85,160
07-01-2024 05:00,68.3,133.2,3.52,29.5,16.77,11.85,10.45,0.72,6.95,2.82,16.48,0.81,4.02,20.88,85.65,1.1,164.03,0.0,0.0,0.0,23.0,58,0.0,951.4,14.4,19.5,91,92,158
07-01-2024 06:00,66.81,126.11,2.67,18.49,10.35,11.81,7.68,0.78,7.07,2.71,15.58,0.73,3.71,20.55,86.38,1.17,161.74,0.0,0.0,0.0,24.9,51,0.0,950.6,12.7,16.5,105,106,157
07-01-2024 07:00,62.93,114.75,3.01,19.87,11.35,11.79,4.72,0.82,7.15,3.11,19.1,0.75,3.64,20.26,86.78,1.25,166.46,0.0,0.0,3.01,27.0,45,0.0,949.6,11.9,15.1,151,152,155
07-01-2024 08:00,63.18,112.11,3.59,20.68,12.25,11.76,4.9,0.91,8.11,4.07,27.5,1.16,5.72,21.01,84.15,1.44,171.11,0.0,0.0,38.61,27.5,44,0.4,948.3,14.4,18.7,179,179,155
07-01-2024 09:00,63.08,111.58,2.82,20.41,11.49,11.79,4.68,0.8,12.93,3.92,30.02,1.1,5.88,23.04,68.96,1.64,164.57,0.0,0.0,165.81,28.0,43,0.2,947.4,9.1,11.7,189,191,155
07-01-2024 10:00,60.02,112.22,3.01,20.39,11.63,12.14,6.77,0.77,17.97,3.57,28.7,0.7,4.15,24.47,62.84,1.51,180.93,0.0,0.0,298.22,28.3,39,0.0,946.9,9.4,11.9,182,183,153
07-01-2024 11:00,59.22,115.58,3.15,21.42,12.24,12.05,16.25,0.7,25.0,3.35,28.76,0.94,4.4,25.88,57.65,1.6,161.94,0.0,0.0,421.07,27.8,40,0.0,946.9,10.3,13.4,155,160,153
07-01-2024 12:00,56.61,116.99,2.61,19.39,10.78,11.55,11.69,0.58,31.73,4.36,28.22,1.26,4.61,27.7,51.52,1.54,152.23,0.0,0.0,512.67,26.6,45,0.0,946.9,11.2,18.6,132,136,152
07-01-2024 13:00,53.63,105.88,2.61,15.54,8.75,11.3,7.13,0.5,49.94,4.11,22.28,1.19,3.25,28.93,46.52,1.34,162.16,0.0,0.0,340.44,23.4,58,0.0,947.2,7.0,9.7,168,178,146
07-01-2024 14:00,47.66,86.41,2.75,13.94,8.01,12.0,4.87,0.47,58.25,3.23,18.99,1.05,2.99,29.62,43.64,1.19,161.72,0.0,0.0,318.84,21.6,65,0.0,947.8,6.1,6.8,40,72,131
07-01-2024 15:00,42.51,80.37,5.31,16.65,12.36,11.88,4.63,0.47,57.56,2.91,17.64,1.01,3.11,29.21,43.87,1.25,128.34,0.0,0.0,111.71,21.4,66,0.0,948.5,4.9,11.7,54,81,118
07-01-2024 16:00,39.93,74.34,2.75,17.99,10.17,11.51,4.75,0.5,55.02,2.98,17.21,1.63,3.04,29.48,42.51,1.26,159.94,0.0,0.0,104.37,21.0,69,0.0,948.9,6.8,14.2,58,97,112
07-01-2024 17:00,36.75,73.0,3.31,26.26,14.94,11.88,9.36,0.56,55.89,2.94,18.64,1.32,4.32,28.16,50.63,1.27,190.45,0.0,0.0,17.78,20.6,71,0.0,949.0,8.7,18.4,73,88,104
07-01-2024 18:00,41.64,88.06,2.6,29.54,16.05,11.91,6.28,0.64,45.13,3.2,18.33,1.72,6.56,26.32,59.1,1.06,164.16,0.0,0.0,0.1,20.1,73,0.0,948.8,9.8,21.8,82,82,116
07-01-2024 19:00,45.05,105.05,4.58,39.78,23.03,14.98,5.32,0.87,31.29,3.99,21.0,2.99,12.67,25.4,63.06,0.93,189.8,0.0,0.0,0.0,19.6,77,0.0,948.8,11.3,23.3,81,82,125
07-01-2024 20:00,53.65,126.77,4.38,50.96,28.71,15.52,4.31,1.19,28.0,5.55,28.41,5.66,22.45,24.88,66.13,0.73,180.18,0.0,0.0,0.0,18.9,81,0.0,948.4,10.4,21.1,76,82,146
07-01-2024 21:00,63.41,141.94,6.36,60.38,35.2,18.01,4.67,1.31,24.06,6.37,27.91,5.27,19.9,24.49,68.49,0.88,186.84,0.0,0.0,0.0,18.4,85,0.0,948.0,11.2,22.3,75,80,155
07-01-2024 22:00,66.74,139.04,3.38,43.06,23.78,13.42,4.64,0.95,32.49,6.54,31.74,5.69,22.33,24.02,69.1,1.04,206.45,0.0,0.0,0.0,18.0,87,0.0,947.7,11.9,24.0,76,82,157
07-01-2024 23:00,66.48,129.07,3.81,35.2,19.98,14.11,4.06,0.78,17.56,5.82,31.71,5.13,20.83,23.46,68.46,0.88,192.84,0.0,0.0,0.0,17.7,88,0.0,947.9,12.7,25.6,82,88,157
08-01-2024 00:00,64.98,119.67,2.93,25.44,14.13,13.03,4.65,0.69,12.62,4.66,28.06,3.39,13.61,23.21,68.72,1.12,186.6,0.0,0.0,0.0,17.4,89,0.0,948.1,12.7,25.6,82,89,156
08-01-2024 01:00,62.17,106.7,2.73,23.12,12.75,12.35,5.13,0.7,17.46,4.14,27.3,2.16,8.62,22.82,72.02,1.06,167.38,0.0,0.0,0.0,17.3,87,0.0,948.8,14.0,27.8,78,86,154
08-01-2024 02:00,62.28,104.34,2.46,20.65,11.3,11.98,6.28,0.69,20.88,3.96,27.59,1.87,7.31,22.33,76.13,1.36,154.58,0.0,0.0,0.0,17.1,86,0.0,949.2,14.4,27.4,77,88,155
08-01-2024 03:00,62.56,109.6,2.77,20.41,11.45,12.84,6.21,0.66,21.96,3.81,26.51,1.55,6.01,21.86,78.36,1.43,149.69,0.0,0.0,0.0,18.8,79,0.0,950.3,14.2,29.6,69,93,155
08-01-2024 04:00,63.74,113.7,3.04,20.14,11.48,12.94,6.27,0.63,21.04,3.66,23.64,1.34,5.09,21.34,79.46,1.34,145.04,0.0,0.0,0.0,21.7,65,0.0,951.2,15.1,22.1,78,83,155
08-01-2024 05:00,63.47,111.62,3.04,17.49,10.13,13.08,5.36,0.65,20.25,3.59,22.69,1.23,4.53,20.98,79.44,1.26,160.76,0.0,0.0,0.0,24.2,54,0.0,951.7,17.2,23.2,100,102,155
08-01-2024 06:00,64.12,116.64,2.98,19.88,11.34,12.77,4.22,0.91,17.72,3.46,19.96,1.14,4.09,20.66,79.92,1.39,171.9,0.0,0.0,0.0,26.1,49,0.0,951.0,14.8,19.5,113,115,155
08-01-2024 07:00,63.77,118.7,3.31,27.61,15.61,12.4,4.15,0.8,14.73,3.91,19.25,1.13,4.12,20.34,81.68,1.6,156.98,0.0,0.0,3.34,27.7,45,0.0,949.6,13.4,17.3,121,121,155
08-01-2024 08:00,66.95,135.14,3.6,27.68,15.82,13.13,4.23,0.88,14.09,4.41,18.75,1.2,4.45,21.33,76.96,1.58,167.42,0.0,0.0,31.32,28.8,40,0.0,948.6,13.6,17.4,130,130,157
08-01-2024 09:00,68.47,142.33,4.74,26.31,16.09,13.98,5.74,0.77,14.98,4.29,19.68,1.17,4.57,23.18,67.47,1.57,165.95,0.0,0.0,168.94,29.3,37,0.0,947.8,11.8,15.1,140,140,158
08-01-2024 10:00,68.47,136.37,5.89,25.88,16.77,14.91,11.03,0.69,21.95,4.01,19.38,1.16,4.54,25.6,57.14,1.62,167.72,0.0,0.0,313.53,29.0,36,0.0,947.4,9.8,12.7,152,151,158
08-01-2024 11:00,75.33,156.93,5.13,16.85,11.45,14.34,8.81,0.42,33.89,4.66,16.19,3.11,1.84,28.38,44.17,1.61,159.24,0.0,0.0,499.82,28.4,37,0.0,947.3,9.2,12.2,154,156,161
08-01-2024 12:00,59.47,140.16,4.48,14.62,9.9,13.38,5.84,0.36,37.38,6.59,11.57,2.35,2.3,29.45,36.56,1.57,159.98,0.0,0.0,568.72,26.6,54,0.0,947.2,4.4,9.0,145,151,153
08-01-2024 13:00,27.88,61.42,3.8,14.29,9.04,12.7,3.41,0.39,28.28,7.64,15.72,1.96,4.04,30.12,34.82,1.6,155.38,0.0,0.0,554.14,23.6,56,0.0,947.6,8.7,10.9,135,146,84
08-01-2024 14:00,26.31,61.46,6.39,16.55,11.56,12.4,4.0,0.4,38.96,7.9,17.52,1.11,4.78,30.62,33.78,1.55,153.3,0.0,0.0,454.82,22.5,60,0.0,948.1,7.9,9.4,106,133,81
08-01-2024 15:00,29.09,61.17,4.92,16.78,11.23,12.87,4.39,0.42,47.23,8.55,17.12,1.03,4.46,30.7,33.14,1.49,160.48,0.0,0.0,225.66,22.5,57,0.0,948.8,6.9,13.9,84,107,87
08-01-2024 16:00,30.71,54.04,4.28,23.7,14.44,13.23,4.28,0.53,56.63,9.17,18.19,1.16,4.85,29.42,36.24,1.44,160.89,0.0,0.0,106.04,21.5,61,0.0,949.2,9.6,21.2,77,91,90
08-01-2024 17:00,33.52,61.41,4.0,29.33,17.09,12.22,4.9,0.41,46.27,9.11,18.93,1.58,6.61,27.76,42.01,1.29,159.63,0.0,0.0,14.23,21.0,65,0.0,949.4,8.3,20.1,92,105,96
08-01-2024 18:00,35.09,62.55,3.89,37.55,21.3,11.99,4.87,0.58,40.61,7.6,19.28,2.4,9.55,26.3,46.94,1.17,163.51,0.0,0.0,0.0,20.6,66,0.0,949.0,8.7,21.6,97,108,99
08-01-2024 19:00,37.45,81.61,4.82,47.73,27.37,12.82,6.16,0.79,23.21,6.77,20.31,2.36,9.77,25.23,54.7,0.96,196.37,0.0,0.0,0.0,20.3,65,0.0,948.6,8.1,21.1,103,117,106
08-01-2024 20:00,48.47,97.54,8.22,63.32,38.24,20.65,6.98,1.17,11.56,7.25,28.98,11.62,28.19,24.06,61.63,1.2,194.68,0.0,0.0,0.0,20.1,65,0.0,948.1,9.0,21.1,90,110,133
08-01-2024 21:00,65.41,128.66,6.6,52.83,31.47,18.65,5.71,0.93,13.42,7.89,31.3,14.47,31.78,23.99,59.42,0.84,190.05,0.0,0.0,0.0,19.7,66,0.0,947.5,7.2,18.9,87,111,156
08-01-2024 22:00,65.29,138.84,10.02,46.15,30.71,26.69,5.94,1.04,9.17,8.18,31.59,8.66,29.11,23.7,60.41,0.95,163.77,0.0,0.0,0.0,19.4,67,0.0,947.1,7.6,17.1,65,98,156
08-01-2024 23:00,65.45,134.25,12.26,54.93,37.1,25.07,4.77,1.06,6.82,8.39,32.97,8.02,28.43,23.04,64.28,0.84,195.21,0.0,0.0,0.0,18.8,70,0.0,947.2,9.2,17.8,51,82,156
09-01-2024 00:00,68.28,134.59,9.47,52.73,33.71,25.71,4.92,1.04,7.68,8.51,33.85,8.13,29.09,22.87,65.92,0.92,182.95,0.0,0.0,0.0,18.5,69,0.0,947.5,11.2,19.6,50,76,158
09-01-2024 01:00,70.22,132.77,4.1,43.41,24.51,14.91,4.98,0.78,15.45,7.92,32.25,7.33,26.69,23.01,63.59,0.86,208.27,0.0,0.0,0.0,18.5,76,0.0,948.1,7.0,14.1,55,109,159
09-01-2024 02:00,63.83,123.79,4.43,31.8,17.44,13.13,5.34,0.7,16.21,5.89,26.99,4.73,19.06,22.74,62.02,0.9,179.8,0.0,0.0,0.0,18.2,78,0.0,948.4,10.0,16.2,60,94,155
09-01-2024 03:00,59.34,112.5,2.88,25.28,14.07,12.88,4.8,0.54,16.09,5.3,25.16,3.59,13.08,21.92,65.29,0.97,213.06,0.0,0.0,0.0,20.3,71,0.0,949.5,11.6,19.8,64,92,153
09-01-2024 04:00,53.89,102.72,2.64,22.79,12.58,12.13,4.9,0.53,17.13,4.95,25.26,3.3,12.52,21.44,66.66,0.84,229.41,0.0,0.0,0.0,22.0,66,0.0,950.6,10.3,19.5,78,102,146
09-01-2024 05:00,50.09,90.66,2.88,23.08,12.93,12.91,5.8,0.49,17.13,4.67,26.43,2.85,10.64,21.12,68.66,0.91,167.59,0.0,0.0,0.0,25.1,59,0.0,951.1,9.1,12.1,108,113,137
09-01-2024 06:00,47.64,88.12,2.87,24.62,13.69,12.79,5.59,0.6,18.05,4.42,24.73,2.39,8.84,20.83,69.51,1.24,161.8,0.0,0.0,0.0,27.1,52,0.0,950.7,8.2,10.7,131,132,131
09-01-2024 07:00,48.91,88.78,3.4,29.49,16.69,12.4,6.08,0.66,11.79,4.58,25.05,2.37,8.65,20.66,70.29,0.96,151.52,0.0,0.0,3.93,28.5,45,0.0,949.6,9.5,11.9,155,155,134
09-01-2024 08:00,53.46,96.1,3.81,29.33,16.93,12.68,6.78,0.63,16.03,4.96,25.34,2.28,8.42,21.22,69.02,1.38,140.23,0.0,0.0,25.26,29.2,40,0.0,948.7,10.2,13.2,162,163,145
09-01-2024 09:00,54.61,104.3,6.19,35.23,21.88,13.86,19.92,0.7,19.95,4.57,23.6,1.78,6.76,23.23,61.31,1.35,164.71,0.0,0.0,152.67,28.8,40,0.0,947.9,8.9,11.5,166,166,148
09-01-2024 10:00,55.61,116.94,5.3,34.42,20.8,14.63,37.24,0.63,34.71,4.4,24.34,1.72,6.51,25.52,55.92,1.35,171.26,0.0,0.0,299.56,28.4,41,0.0,947.7,9.4,11.9,187,183,151
09-01-2024 11:00,56.02,121.29,3.76,25.97,15.15,13.7,23.48,0.54,52.7,3.61,21.03,1.82,6.4,27.0,54.92,1.39,163.39,0.0,0.0,357.98,27.0,47,0.0,947.8,9.8,13.1,152,159,151
09-01-2024 12:00,54.67,119.5,3.01,20.31,11.57,12.55,14.99,0.54,58.12,2.8,21.06,1.55,4.89,28.59,52.54,1.45,158.07,0.0,0.0,487.51,25.2,56,0.0,948.5,5.5,6.9,349,354,148
09-01-2024 13:00,49.58,112.15,2.23,14.37,7.86,12.08,8.61,0.36,45.49,1.95,15.73,0.97,4.05,29.87,48.46,1.48,152.01,0.0,0.0,478.18,23.7,66,0.0,949.1,7.1,13.8,114,118,136
09-01-2024 14:00,38.8,94.22,3.11,18.07,10.49,12.12,8.5,0.36,55.19,1.63,14.17,1.07,4.7,29.64,46.44,1.55,150.38,0.0,0.0,362.81,23.2,66,0.0,950.0,11.3,20.1,107,111,109
09-01-2024 15:00,32.72,76.58,2.88,15.02,8.72,13.82,7.37,0.41,56.66,1.62,13.35,1.3,5.0,29.24,47.06,1.49,153.55,0.0,0.0,166.79,21.8,73,0.4,950.3,10.0,18.8,116,122,94
09-01-2024 16:00,30.21,69.59,3.4,17.12,10.24,14.69,6.45,0.44,49.66,1.69,14.63,2.08,5.89,28.34,50.68,1.45,165.16,0.0,0.0,70.86,21.3,72,0.0,950.7,10.4,20.1,110,117,89
09-01-2024 17:00,29.66,72.6,3.96,19.44,11.9,14.77,5.28,0.42,32.87,1.95,15.44,2.2,6.84,27.2,56.72,1.46,168.3,0.0,0.0,6.92,20.9,71,0.0,950.6,12.0,21.6,111,116,88
09-01-2024 18:00,30.86,68.34,2.34,11.96,6.66,14.0,4.81,0.39,29.09,1.68,14.78,1.65,7.11,25.95,60.94,1.6,175.98,0.0,0.0,0.07,19.9,75,0.0,950.3,10.0,19.9,105,112,90
09-01-2024 19:00,31.34,66.23,2.96,15.08,8.82,13.76,5.63,0.41,24.88,1.89,16.79,1.49,7.06,25.0,65.26,1.5,168.99,0.0,0.0,0.0,18.9,80,0.0,949.5,8.6,18.0,90,110,91
09-01-2024 20:00,28.03,59.77,2.77,12.35,7.23,13.45,5.07,0.34,24.63,1.28,19.63,1.86,7.74,24.2,66.38,1.49,165.61,0.0,0.0,0.0,18.4,82,0.0,949.2,6.5,14.4,71,103,85
09-01-2024 21:00,27.48,54.82,2.7,13.17,7.57,13.54,5.25,0.35,22.13,1.67,19.71,1.36,6.35,23.42,72.62,1.57,164.11,0.0,0.0,0.0,17.8,86,0.0,948.6,6.1,10.5,45,82,83
09-01-2024 22:00,22.87,46.39,2.46,13.71,7.7,12.93,5.11,0.34,21.09,1.44,19.59,0.85,4.27,22.38,77.46,1.61,157.61,0.0,0.0,0.0,17.7,88,0.0,948.2,8.7,15.1,66,87,74
09-01-2024 23:00,21.98,43.15,2.71,14.72,8.42,13.68,5.37,0.34,19.93,1.22,19.93,0.79,3.22,21.49,80.95,1.52,166.01,0.0,0.0,0.0,17.7,88,0.0,947.8,7.4,14.7,76,101,72
10-01-2024 00:00,18.38,36.39,2.54,15.22,8.55,13.43,6.23,0.32,22.13,1.23,20.48,0.57,2.48,20.85,83.19,1.47,168.93,0.0,0.0,0.0,17.5,89,0.0,947.8,5.7,11.8,72,102,64
10-01-2024 01:00,17.95,36.62,2.53,13.78,7.8,13.24,6.79,0.31,26.18,0.88,18.87,0.35,1.64,20.5,83.1,1.54,156.73,0.0,0.0,0.0,18.4,84,0.0,949.2,9.9,20.4,80,98,63
10-01-2024 02:00,19.37,34.08,2.54,12.73,7.22,13.28,5.87,0.31,25.88,0.95,18.1,0.51,1.4,20.72,80.96,1.3,165.31,0.0,0.0,0.0,18.0,85,0.0,949.6,9.5,18.4,65,90,66
10-01-2024 03:00,17.33,34.73,1.77,12.98,6.71,11.69,5.33,0.35,24.97,1.11,15.03,0.46,1.33,20.76,80.76,1.31,162.24,0.0,0.0,0.0,19.6,79,0.0,950.6,11.6,21.3,74,92,62
10-01-2024 04:00,20.08,34.06,1.47,13.21,6.63,11.37,5.43,0.33,22.38,0.98,14.18,0.51,1.34,20.47,83.2,1.25,154.78,0.0,0.0,0.0,21.9,69,0.0,951.3,12.6,17.4,92,96,68
10-01-2024 05:00,20.34,33.48,1.57,14.43,7.33,11.62,4.33,0.36,21.94,0.94,14.29,0.45,1.41,20.35,83.3,1.32,160.56,0.0,0.0,0.0,24.1,60,0.0,951.7,12.6,16.5,103,106,68
10-01-2024 06:00,21.0,35.32,1.54,16.0,8.13,11.35,4.77,0.37,22.12,1.33,14.96,0.47,1.53,20.81,80.96,1.34,165.77,0.0,0.0,0.0,25.8,55,0.0,951.1,10.7,13.9,104,107,70
10-01-2024 07:00,24.67,42.27,1.6,22.14,11.39,11.29,4.97,0.48,19.55,1.89,15.87,0.49,1.71,20.96,80.19,1.26,171.47,0.0,0.0,4.47,27.0,53,0.0,949.8,9.3,11.7,106,108,77
10-01-2024 08:00,27.59,49.63,2.35,21.73,11.76,12.03,5.39,0.51,17.89,2.94,17.6,0.64,2.95,21.63,77.44,1.32,176.26,0.0,0.0,41.67,27.8,51,0.0,948.7,6.4,7.6,106,109,84
10-01-2024 09:00,30.01,57.04,3.13,19.97,11.48,12.56,6.21,0.49,27.47,2.34,17.55,0.69,3.28,23.64,66.32,1.51,165.91,0.0,0.0,170.44,27.6,52,0.0,947.9,3.1,3.7,111,119,89
10-01-2024 10:00,34.78,69.65,2.21,16.97,9.2,12.24,6.33,0.46,46.35,2.07,18.09,1.13,3.6,25.86,54.82,1.44,156.34,0.0,0.0,337.9,26.8,55,0.5,947.6,4.0,5.1,350,4,99
10-01-2024 11:00,34.02,70.61,2.02,15.17,8.09,11.59,6.73,0.42,57.01,1.76,21.65,1.0,3.96,27.21,49.99,1.43,152.05,0.0,0.0,498.81,22.6,77,5.4,948.1,5.7,8.7,252,253,97
10-01-2024 12:00,33.64,77.06,1.93,14.22,7.53,11.67,6.08,0.41,58.47,1.63,20.49,0.94,3.4,28.55,45.8,1.32,144.56,0.0,0.0,424.75,22.1,81,0.1,948.1,7.7,10.4,79,76,96
10-01-2024 13:00,32.66,78.56,1.68,13.99,7.19,11.57,6.41,0.42,60.23,2.24,26.49,1.12,4.54,28.96,45.21,1.11,171.6,0.0,0.0,303.8,21.7,80,0.0,948.5,5.2,11.8,124,130,94
