Timestamp,PM2.5 (ug/m³),PM10 (ug/m³),NO (ug/m³),NO2 (ug/m³),NOx (ppb),SO2 (ug/m³),CO (mg/m³),Ozone (ug/m³),Benzene (ug/m³),MP-Xylene (ug/m³),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),BP (mmHg),temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),AQI
09-02-2024 04:00,96.59,160.7275,13.66916667,20.3475,34.0175,3.895,1.1175,13.45666667,6.194166667,16.14625,64.8475,1.05,0,0.02,947.005,22.3,43,0,955.8,2.5,2.6,352,16,172
09-02-2024 05:00,93.52583333,155.3341667,14.50916667,21.9325,36.44416667,3.75,1.246666667,12.33333333,5.539166667,15.085,67.33,1.05,0,0.02,947.655,25.9,36,0,956.2,3.9,4.2,22,31,171
09-02-2024 06:00,108.35,177.8341667,18.63,28.43083333,47.06333333,3.81,1.549166667,12.46833333,6.685,16.70625,68.6075,1.05,0,0.6,948.4275,29,32,0,955.9,3.1,3.2,21,27,178
09-02-2024 07:00,131.9522222,215.4313889,22.8775,34.2775,56.54666667,6.0125,1.788055556,15.66,9.538888889,19.69666667,67.24,1.05,0,13.0625,949.12,31.7,23,0,955.2,4.3,4.7,318,302,190
09-02-2024 08:00,159.625,257.8641667,22.60916667,33.2325,55.84416667,6.4575,1.675833333,16.95333333,12.51333333,22.23375,60.345,1.05,0,94.06,949.7275,33.3,16,0,953.9,9.2,11.4,296,288,210
09-02-2024 09:00,176.01,282.8533333,15.05,21.1225,36.17583333,6.73,1.138333333,33.84916667,10.5725,23.32375,41.06,1.05,0,212.4325,950.2025,34.1,15,0,952.7,12.6,15.6,294,289,226
09-02-2024 10:00,161.6091667,259.31,11.51583333,15.41,26.91361111,6.05,0.829166667,43.775,6.988333333,18.30875,26.4275,1.05,0,296.2025,950.305,34,13,0,951.9,16.3,20.9,288,285,212
09-02-2024 11:00,154.8455556,249.655,11.64,14.81333333,26.45333333,7.6875,0.775,48.54805556,5.271111111,13.57875,18.09,1.05,0,378.5975,949.685,32.9,13,0,951.7,18.2,24.1,288,287,205
09-02-2024 12:00,139.0075,221.9941667,9.583333333,13.87916667,23.46166667,3.7625,0.85,43.34333333,4.569166667,11.14125,14.455,1.05,0,410.8425,948.6975,31.1,16,0,952.1,17.7,25,294,295,194
09-02-2024 13:00,130.7125,209.3308333,9.543333333,13.73416667,23.27833333,4.205,0.861666667,36.63333333,4.045833333,9.4775,10.7025,1.05,0,412.29,947.6175,28,21,0,952.4,9.8,22,298,302,190
09-02-2024 14:00,103.6666667,168.5658333,9.945,14.26833333,24.21666667,4.3175,0.880833333,35.22916667,3.71,8.2525,6.8825,1.05,0,365.785,946.7725,25.7,26,0,952.8,8.9,22.5,302,311,176
09-02-2024 15:00,85.7625,140.4466667,8.496666667,12.72583333,21.105,3.17,0.884166667,31.51083333,3.445,7.72375,5.625,1.05,0,281.8925,946.3325,24,29,0,953.5,8,21.6,288,303,167
09-02-2024 16:00,69.62277778,116.4594444,8.37,12.23194444,20.715,3.9075,0.857777778,31.82777778,3.042777778,6.880833333,7.7175,1.05,0,160.9875,946.25,22.1,34,0,954,7.2,19.3,273,297,158
09-02-2024 17:00,65.195,110.11,8.8025,13.02833333,21.8325,4.195,0.9025,29.62666667,3.665833333,6.73125,10.28,1.05,0,64.91,946.47,21.3,38,0,954.2,7,17.5,258,289,156
09-02-2024 18:00,73.68694444,123.0427778,9.096111111,14.02916667,22.5775,4.115,1.031666667,18.75277778,2.811944444,8.157916667,23.2675,1.05,0,4.5575,947.0725,20.6,43,0,954.1,6.7,13,234,273,160
09-02-2024 19:00,116.0625,188.2491667,13.8375,21.12833333,34.9775,6.47,1.461666667,16.7975,2.961666667,8.85625,33.1275,1.05,0,4.5575,947.9725,19.6,47,0,953.6,6,11.5,237,270,182
09-02-2024 20:00,142.2025,229.3416667,18.71166667,26.85083333,45.56333333,7.175,1.405,18.47583333,8.59375,16.7,34.5825,1.05,0,4.5575,949.04,17.9,53,0,952.9,8.3,11.6,268,286,196
09-02-2024 21:00,141.1391667,227.6766667,18.60833333,27.26083333,45.87083333,6.3125,1.485833333,19.24666667,8.5725,19.915,39.4325,1.05,0,4.5575,949.5625,19.1,50,0,952.8,4.5,5.4,284,312,195
09-02-2024 22:00,140.7133333,228.1308333,19.96,28.62916667,48.59166667,6.7425,1.419166667,22.36,9.1625,21.185,45.6925,1.05,0,0.03,949.9075,18.7,52,0,952.3,2.3,2.6,252,16,195
09-02-2024 23:00,131.2577778,214.1119444,17.64722222,25.34777778,42.995,6.4125,1.331111111,18.97138889,8.963333333,24.63666667,48.1875,1.05,0,0.0425,949.7175,18.1,54,0,952.3,1.1,3.8,270,73,190
10-02-2024 00:00,128.7458333,209.6141667,18.91666667,27.84583333,46.765,5.1075,1.411666667,15.06333333,10.10125,27.4725,52.6375,1.05,0,0.04,949.3475,17.3,58,0,952.5,0.8,5.1,297,94,189
10-02-2024 01:00,131.1883333,213.9158333,17.05916667,24.805,41.86416667,5.375,1.295833333,14.6225,9.68125,22.9275,55.37,1.05,0,0.04,948.9825,14.9,71,0,952.5,3.4,2,238,135,190
10-02-2024 02:00,124.2466667,202.7225,14.91916667,21.93583333,36.8575,4.4875,1.181666667,14.37333333,8,19.8625,56.63,1.05,0,0.04,948.7125,15,73,0,953.4,5.2,2.6,258,286,186
10-02-2024 03:00,115.1025,188.3491667,14.09666667,21.025,35.12166667,4.0425,1.1775,14.33,6.4125,16.4975,57.835,1.05,0,0.04,948.5175,19,57,0,955,4,3.9,275,292,182
10-02-2024 04:00,108.0933333,176.7616667,12.48833333,18.91833333,31.4075,3.7025,1.146666667,14.20916667,6.26,15,59.365,1.05,0,0.04,948.7025,23.4,42,0,956.4,1.8,2.4,259,243,178
10-02-2024 05:00,101.955,165.8741667,10.305,16.3125,26.61833333,1.9875,1.045,11.6775,4.6025,11.9825,61.0725,1.05,0,0.04,948.945,27.3,34,0,957.2,1.8,1.8,360,349,175
10-02-2024 06:00,99.685,162.9708333,13.05833333,20.18666667,33.245,3.35,1.236666667,12.245,4.47875,10.7575,62.05,1.05,0,0.25,949.64,30.2,23,0,956.6,2.3,2.6,18,16,174
10-02-2024 07:00,114.3425,186.6566667,19.49333333,29.58583333,49.08,5.125,1.658333333,14.16083333,5.90375,13.0475,62.575,1.05,0,13.0125,950.5025,32.3,17,0,955.5,2.4,3.1,333,315,181
10-02-2024 08:00,170.3858333,271.17,15.75166667,23.64666667,39.39833333,5.9825,1.441666667,16.13583333,9.483333333,20.0025,54.115,1.05,0,96.735,951.155,33.5,13,0,954.6,6.5,8.3,273,268,221
10-02-2024 09:00,182.9066667,289.7233333,13.69583333,19.98833333,33.68416667,5.425,1.168333333,30.58083333,8.994166667,17.58375,36.225,1.05,0,216.845,951.685,34.3,12,0,953.3,9,11.7,286,279,233
10-02-2024 10:00,159.445,254.7766667,11.705,15.72166667,27.4275,6.26,0.856666667,43.03583333,7.786666667,16.3275,21.875,1.05,0,302.305,951.8375,34.6,10,0,952.3,14.7,18.4,292,287,210
10-02-2024 11:00,91.66416667,155.7916667,10.5325,14.50583333,25.03916667,4.7725,0.810833333,45.6125,6.445833333,13.9925,13.8775,1.05,0,361.565,951.2425,33.1,13,0,952.4,20.3,26.8,287,285,170
10-02-2024 12:00,62.28333333,113.4783333,9.119166667,12.92916667,22.04833333,3.7425,0.774166667,42.41,5.510833333,11.5625,8.385,1.05,0,424.3075,950.21,31.1,17,0,952.7,18.7,26.1,298,296,155
10-02-2024 13:00,52.1075,96.24166667,8.768333333,12.8475,21.61416667,3.4225,0.853333333,36.30583333,4.495,9.67875,5.25,1.05,0,413.59,949.035,29,15,0,953,17,31.1,283,288,142
10-02-2024 14:00,41.61583333,78.31833333,7.431666667,11.45166667,18.885,2.46,0.803333333,34.41166667,3.950833333,8.50125,4.2525,1.05,0,348.3575,948.015,26.3,26,0,953.8,14.8,28.4,288,294,116
10-02-2024 15:00,38.85958333,70.59645833,7.282291667,10.62270833,17.905,4.6125,0.687708333,47.52604167,3.210625,6.354166667,4.5875,1.05,0,258.885,947.0625,24.4,35,0,954.9,13.8,26.3,279,289,109
10-02-2024 16:00,36.33,65.9425,6.035625,9.365,15.401875,3.305,0.70375,51.78,2.873125,5.851666667,4.7875,1.05,0,164.14,946.5275,22.6,40,0,955.2,11.2,22.8,268,286,103
10-02-2024 17:00,34.29020833,62.62125,9.098125,15.53875,24.540625,3.45,1.076041667,51.78916667,2.819791667,5.066111111,9.785,1.05,0,61.68,946.445,21.4,42,0,955.2,10,20.4,255,278,98
10-02-2024 18:00,40.575,73.174375,12.9575,23.5325,36.49,3.5225,1.57375,34.04375,2.880625,5.994166667,19.015,1.05,0,4.9925,946.8825,20.4,44,0,954.8,8.4,17.5,250,279,113
10-02-2024 19:00,61.0125,108.25625,16.880625,28.478125,45.359375,6.1625,1.73375,34.9025,3.903125,7.965833333,26.7525,1.05,0,4.9925,947.7325,19.4,47,0,954.1,5.9,13,232,275,154
10-02-2024 20:00,78.421875,137.53625,16.141875,25.95375,42.09625,6.6075,1.454375,45.9975,6.063125,10.11166667,31.9975,1.05,0,4.9925,948.7925,18.6,51,0,953.4,6.4,7.7,223,281,163
10-02-2024 21:00,80.24,140.763125,18.401875,29.07,47.474375,6.9,1.555,41.0575,6.233125,10.82416667,37.675,1.05,0,4.9925,949.425,17.1,56,0,952.6,6.4,5.2,63,65,164
10-02-2024 22:00,81.79625,143.3175,16.713125,26.661875,43.37875,6.9,1.480625,34.87,6.910625,13.025,43.105,1.05,0,4.9925,949.8825,17.2,55,0,952.3,6,6.5,107,93,165
10-02-2024 23:00,84.535,147.9858333,16.89854167,26.24645833,43.14416667,6.865,1.4,32.18145833,6.195,13.72,47.0125,1.05,0,0.05,949.925,18,52,0,951.9,2.8,2.2,230,99,166
11-02-2024 00:00,76.030625,133.3175,20.935625,32.800625,53.73625,5.5375,1.67625,22.3825,7.985,15.74166667,51.9575,1.05,0,0.04,949.6275,14.9,65,0,951.5,5.1,1.3,266,326,162
11-02-2024 01:00,78.9925,138.08875,16.093125,25.35,41.444375,5.0525,1.3375,18.51125,8.955,17.8025,52.465,1.05,0,0.0475,949.365,14.9,74,0,952.6,3.8,3.1,221,249,163
11-02-2024 02:00,76.764375,133.858125,12.673125,20.50125,33.174375,3.295,1.155625,21.7125,7.699375,16.06583333,52.4025,1.05,0,0.056666667,949.0025,16.9,66,0,954,3.7,6.4,119,106,162
11-02-2024 03:00,70.20875,122.88125,11.76625,19.3525,31.119375,3.175,1.155625,23.948125,6.925,16.48833333,54.35,1.05,0,0.015,948.735,19.4,57,0,955.3,2.3,4.3,51,85,159
11-02-2024 04:00,66.449375,116.824375,12.1825,19.561875,31.745,4.025,1.139375,18.05,6.60375,15.3975,54.6475,1.05,0,0.04,948.7275,23.2,43,0,956.9,2.3,2.6,39,74,157
11-02-2024 05:00,60.466875,106.4825,11.21125,18.354375,29.56625,3.155,1.106875,12.9975,7.578125,14.36083333,54.5575,1.05,0,0.02,949.135,26.8,32,0,957.6,4.1,4.5,52,61,154
11-02-2024 06:00,60.5725,106.82625,12.18125,20.346875,32.52875,3.3275,1.25125,12.858125,6.405,13.07916667,57.1775,1.05,0,0.47,949.9775,29.5,23,0,957.2,4.3,4.8,42,42,154
11-02-2024 07:00,66.080625,116.1425,13.689375,22.66,36.35125,4.39,1.409375,13.280625,7.60875,13.3975,57.985,1.05,0,12.0725,950.88,31.3,17,0,956.5,3.7,4.3,349,336,156
11-02-2024 08:00,74.27125,130.4025,14.948125,23.92125,38.8675,5.855,1.36625,18.27,9.03,13.40166667,49.64,1.05,0,103.525,951.5225,32.5,14,0,955.2,7.2,9.2,297,291,161
11-02-2024 09:00,80.989375,141.780625,14.565625,22.899375,37.465,5.9625,1.295,29.401875,10.145,14.21166667,32.07,1.05,0,224.2125,952.01,32.9,15,0,954,9.4,12.1,288,280,164
11-02-2024 10:00,76.6325,133.88,10.97375,17.566875,28.5425,4.6225,1.031875,41.676875,8.101875,13.72,13.865,1.05,0,321.0175,952.1025,33.3,14,0,952.9,9.4,11.4,302,294,162
11-02-2024 11:00,61.6,108.424375,10.799375,17.35375,28.154375,3.615,1.021875,56.415,6.80625,12.51083333,8.9475,1.05,0,380.5525,951.335,33,13,0,952.6,15.3,19.3,297,294,154
11-02-2024 12:00,55.838125,98.97875,9.793125,15.40125,25.195,4.225,0.89625,60.238125,5.99125,11.3825,6.7025,1.05,0,415.31,950.1625,31.1,16,0,952.9,18.7,25.7,281,281,151
11-02-2024 13:00,47.1925,84.613125,9.46,14.84625,24.305625,5.06,0.9025,51.829375,4.549375,9.033333333,5.5625,1.05,0,410.5025,948.9025,28.8,15,0,953.5,14.4,26.6,292,295,130
11-02-2024 14:00,40.515,73.073125,9.845,16.05125,25.896875,3.585,0.9625,51.0825,3.71875,7.673333333,4.0125,1.05,0,362.41,947.74,26.3,19,0,953.8,12.1,25.4,297,302,113
11-02-2024 15:00,39.83416667,71.71270833,9.650833333,15.9075,25.55875,3.0125,1.001875,50.44916667,3.419166667,6.946666667,2.71,1.05,0,278.65,946.965,24.6,25,0,954.7,9.6,22.8,283,291,112
11-02-2024 16:00,38.28875,69.325625,8.879375,14.48625,23.365625,3.465,0.936875,42.5075,3.036875,5.980833333,2.9225,1.05,0,178.605,946.5575,22.8,35,0,955.1,7.6,19.9,275,292,108
11-02-2024 17:00,40.78125,73.708125,10.021875,16.183125,26.20625,4.03,1.029375,37.8025,3.005,6.141666667,5.7975,1.05,0,75.9475,946.8375,21.7,42,0,955.1,7.7,18.2,259,288,114
11-02-2024 18:00,40.161875,72.448125,9.994375,16.60375,26.596875,3.3075,1.055,32.595,3.166875,5.7325,12.1025,1.05,0,5.32,947.5425,20.7,47,0,954.8,6.6,16.1,248,280,112
11-02-2024 19:00,46.175625,82.536875,10.98125,18.073125,29.055,3.665,1.126875,31.945625,3.534375,9.714166667,18.365,1.05,0,5.32,948.61,19.4,53,0,954,5.8,12.5,240,282,127
11-02-2024 20:00,54.451875,97.2075,14.1375,22.264375,36.4025,6.045,1.28625,33.015625,4.520625,12.105,25.67,1.05,0,5.32,949.7175,18.4,56,0,953,7.5,9.3,235,283,148
11-02-2024 21:00,58.543125,104.558125,13.218125,20.5475,33.766875,7.6675,1.254375,29.605625,4.6625,12.63416667,32.035,1.05,0,5.32,950.2925,18.9,53,0,952.2,5.6,11.1,255,283,153
11-02-2024 22:00,66.14875,117.47125,14.309375,21.98625,36.295625,8.225,1.2725,26.646875,4.38875,11.46416667,36.805,1.05,0,5.32,950.4675,17.7,58,0,951.6,7.5,10.4,253,284,156
11-02-2024 23:00,73.20979167,129.0954167,13.215,20.513125,33.728125,7.315,1.074444444,23.21645833,5.061666667,12.12555556,40.36,1.05,0,5.32,950.515,19.1,53,0,952.1,5.2,6.2,304,306,160
12-02-2024 00:00,67.94,119.81,13.54625,21.358125,34.904375,5.975,1.1675,25.5975,5.221875,12.5175,44.84,1.05,0,5.32,950.315,16,66,0,952.2,5.5,5.6,67,63,157
12-02-2024 01:00,66.144375,116.615625,15.336875,24.489375,39.825,5.0525,1.37625,23.199375,5.52125,12.01333333,48.3925,1.05,0,0.03,949.865,17.2,67,0,952.9,2.8,0.4,220,90,156
12-02-2024 02:00,62.44875,109.978125,16.563125,27.0125,43.575,3.3125,1.48875,16.91,7.125,13.9925,53.375,1.05,0,0.045,949.375,17.8,65,0,954.1,2.5,0.8,270,63,155
12-02-2024 03:00,64.119375,112.920625,13.07,21.345625,34.415,3.7425,1.279375,15.87,7.761875,11.38833333,55.465,1.05,0,0.01,949.2975,19.3,60,0,955.2,1.8,3.2,11,63,155
12-02-2024 04:00,61.845,109.050625,12.4175,20.258125,32.675,3.455,1.1925,14.75,6.963125,10.75916667,56.755,1.05,0,0.01,949.4175,23.2,45,0,956.5,1.1,1.6,18,63,154
12-02-2024 05:00,60.81375,107.228125,12.6825,21.0025,33.688125,3.575,1.261875,17.576875,6.50375,11.5075,57.35,1.05,0,0.01,949.6475,27,32,0,956.9,3.1,3.9,45,56,154
12-02-2024 06:00,56.975625,100.543125,12.65,21.30375,33.95625,2.725,1.254166667,13.663125,6.720625,13.025,59.9725,1.05,0,0.38,950.47,29.6,22,0,956.3,3.7,4.2,29,31,152
12-02-2024 07:00,65.4625,115.12,13.960625,23.269375,37.22875,3.6725,1.446875,12.76375,8.35125,12.47583333,60.59,1.05,0,11.5175,951.2275,31.1,18,0,955.4,2.6,3.2,344,333,156
12-02-2024 08:00,79.290625,138.905,15.94375,26.08125,42.025,6.295,1.434166667,19.3,9.90125,12.40583333,53.91,1.05,0,108.69,951.69,32.1,17,0,954.3,4.8,5.8,283,270,163
12-02-2024 09:00,93.808125,163.13125,12.64375,20.345625,32.989375,6.1625,1.26125,40.5275,17.22625,16.59583333,33.5875,1.05,0,222.135,952.0525,32.8,16,0,952.9,6.9,8.4,276,263,171
12-02-2024 10:00,101.26875,175.985,11.0675,17.005,28.074375,6.56,1.051875,52.091875,8.60125,13.89083333,19.21,1.05,0,326.55,952.085,33.5,16,0,951.9,6.5,8.2,264,255,175
12-02-2024 11:00,90.60125,157.94375,10.52125,16.950625,27.473125,5.035,1.05875,55.62625,5.0175,9.2625,13.9425,1.05,0,399.72,951.395,33.1,16,0,951.5,13.7,18,268,268,169
12-02-2024 12:00,77.7675,135.6775,8.652708333,14.53791667,23.19229167,2.7625,0.932708333,55.188125,4.381875,7.376666667,12.015,1.05,0,431.4925,950.3475,31.1,19,0,952,18.4,25.6,273,272,162
12-02-2024 13:00,61.045,81.765,9.240625,14.781875,24.0225,4.605,0.93875,54.291875,3.671875,6.038333333,9.5625,1.05,0,422.8575,949.4725,28.4,17,0,952.5,12.1,24.4,280,284,154
12-02-2024 14:00,47.84333333,65.106875,7.183125,12.125,19.30875,3.2825,0.87,51.704375,3.33875,5.175,6.0275,1.05,0,382.21,948.575,26.1,21,0,952.9,13.7,27.9,288,295,131
12-02-2024 15:00,46.92583333,63.725625,7.054375,12.1575,19.211875,2.7275,0.86375,49.665625,2.868125,4.429166667,5.47,1.05,0,291.5575,947.9675,24.5,24,0,953.6,11.7,25.7,279,290,129
12-02-2024 16:00,46.79333333,63.975625,7.405,12.354375,19.76,3.745,0.869375,47.8725,2.71125,3.908333333,6.81,1.05,0,181.355,947.87,23.4,29,0,954.2,11.5,25.4,270,286,129
12-02-2024 17:00,40.10916667,55.53375,7.733125,12.939375,20.673125,3.6575,0.91375,44.691875,2.545,3.585,11.12,1.05,0,73.9125,948.2025,22.4,32,0,954.5,11.3,24.6,263,281,112
12-02-2024 18:00,44.90333333,62.05,9.06625,14.684375,23.75,5.6525,0.973125,39.954375,2.671875,4.074166667,19.385,1.05,0,5.345,948.8675,21.2,35,0,954.1,9.4,20.9,247,274,124
12-02-2024 19:00,49.33583333,67.145625,8.081875,13.91375,21.999375,3.9,1.004375,32.97,3.655625,7.546666667,23.94,1.05,0,5.345,949.765,20.2,37,0,953.4,9,19.4,247,270,135
12-02-2024 20:00,54.55916667,73.683125,7.964375,13.418125,21.3825,3.905,0.944375,32.535,4.42625,9.625,25.985,1.05,0,5.345,950.6525,19.5,38,0,952.6,10,22.4,255,275,148
12-02-2024 21:00,56.21416667,75.79375,8.305625,13.691875,21.999375,4.0625,0.90875,32.9475,4.529375,6.219166667,28.78,1.05,0,5.345,951.3475,19.4,38,0,952.1,11.5,26.6,266,283,151
12-02-2024 22:00,54.06916667,73.165,8.14875,13.57375,21.7225,4.495,0.934375,33.16,3.265,3.524166667,29.275,1.05,0,5.345,951.675,18.6,39,0,951.8,6.7,19.4,254,280,147
12-02-2024 23:00,44.0425,60.625,7.45875,12.49791667,19.9575,4.3,0.9075,32.4725,4.25,3.362222222,30.9625,1.05,0,5.345,951.7075,17.1,45,0,951.4,7.6,12,239,279,122
13-02-2024 00:00,40.76166667,55.916875,6.59375,11.955,18.54875,2.42,0.92125,25.345,2.793125,3.650833333,33.8975,1.05,0,5.345,951.415,19.1,39,0,952.1,5.4,8.4,228,290,114
13-02-2024 01:00,45.42416667,62.013125,7.365625,13.135625,20.499375,3.1375,1.00125,23.2375,2.769375,3.120833333,36.8425,1.05,0,5.345,951.2175,17,49,0,952.3,5.5,6.9,238,261,125
13-02-2024 02:00,42.77083333,58.54875,7.390625,13.350625,20.740625,2.7475,0.99875,18.865625,2.816875,3.148333333,43.3675,1.05,0,5.345,950.835,19,43,0,953.7,0.8,2.5,153,270,119
13-02-2024 03:00,42.67,58.93375,7.954375,13.488125,21.444375,4.4225,0.865,18.80125,2.9275,3.303333333,46.53,1.05,0,5.345,950.49,20.1,40,0,954.7,6.2,8.7,69,83,119
13-02-2024 04:00,38.15,52.48,6.889375,13.006875,19.894375,1.7025,0.86,15.078125,3.245625,3.330833333,51.42,1.05,0,0.05,950.5,23.6,32,0,956.1,5.8,7.7,68,79,108
13-02-2024 05:00,42.9225,59.025625,7.554375,13.17875,20.733125,3.5575,0.98375,13.87875,3.269375,3.395,53.775,1.05,0,0.03,950.72,26.7,25,0,956.5,6.6,7.4,61,67,119
13-02-2024 06:00,39.45333333,54.228125,7.2725,13.344375,20.61875,2.18,0.895,13.00625,3.811875,4.575833333,56.87,1.05,0,0.29,951.3375,29.1,20,0,956.1,5.7,6.4,55,63,111
13-02-2024 07:00,61.23,82.459375,10.61875,17.856875,28.475625,5.25,1.213125,13.825,5.2825,6.755833333,56.855,1.05,0,12.41,952.1675,31,18,0,955.1,1.6,1.5,27,45,154
13-02-2024 08:00,86.6725,114.198125,7.791666667,11.24083333,19.03333333,5.25,1.120625,23.2625,7.91875,9.908333333,43.5975,1.05,0,106.04,952.92,32.4,17,0,953.9,2.2,2.7,279,247,167
13-02-2024 09:00,85.99666667,113.439375,8.566875,14.05875,22.625625,5.25,0.881875,40.1375,5.421875,7.478333333,21.065,1.05,0,231.675,953.48,33.5,16,0,952.6,3.4,4.7,288,266,167
13-02-2024 10:00,77.13333333,102.378125,8.945,14.498125,23.4425,5.25,0.940625,48.8875,4.16,4.378333333,16.7575,1.05,0,328.0275,953.5125,34.2,13,0,951.7,9.4,11.9,268,265,162
13-02-2024 11:00,72.44916667,96.420625,8.933125,14.4175,23.351875,5.25,0.958125,52.1375,3.724375,3.973333333,14.8425,1.05,0,401.2075,952.9275,33.2,12,0,951.6,18.4,24.2,253,252,160
13-02-2024 12:00,74.48416667,99.005,8.3625,13.239375,21.60375,5.25,0.86625,52.5125,3.29625,3.496666667,12.4625,1.05,0,436.53,951.75,31.6,13,0,952.1,17.7,24.4,257,256,161
13-02-2024 13:00,66.7625,89.4375,15.51625,24.083125,39.600625,5.25,1.321875,48.575,2.868125,2.945,10.61,1.05,0,425.0175,950.3725,29.4,13,0,952.7,13.7,25.9,268,271,157
13-02-2024 14:00,48.085,86.22375,12.34666667,19.38479167,31.73041667,5.25,1.08875,46.45,2.652083333,2.644166667,7.445,1.05,0,384.66,949.13,26.2,17,0,953.1,10.2,21.8,309,309,132
13-02-2024 15:00,102.8975,164.099,13.947,26.503,39.438,22.2,1.2415,47.66,2.8185,2.320625,4.7725,1.05,0,305.55,948.3075,23.6,21,0,953.7,6.6,19.2,283,300,175
13-02-2024 16:00,66.8445,110.7235,18.3325,34.912,51.353,28.54875,1.4985,48.61,2.9465,2.34875,5.6775,1.05,0,197.8275,947.8925,23.1,23,0,954.2,8,16.3,243,275,157
13-02-2024 17:00,56.24,94.9805,19.4995,36.5095,55.8105,29.79,1.436,37.56,3.4375,2.63125,9.6625,1.05,0,83.2625,948.1475,21.7,28,0,954,6.6,15,257,287,151
13-02-2024 18:00,58.452,98.2375,22.0575,40.6995,62.047,33.7525,1.726,22.86,4.603,3.72625,16.0825,1.05,0,5.26,948.6125,20.9,33,0,954,6.3,13.5,257,286,153
13-02-2024 19:00,64.875,108.846,24.2395,44.778,67.8775,38.2,1.9315,13.61,6.565,6.3775,27.22,1.05,0,5.26,949.2225,19.9,38,0,953.6,5.8,12.3,266,291,156
13-02-2024 20:00,82.064,137.2835,21.728,39.6785,60.773,44.26625,1.679,13.81,11.8245,12.355,36.3825,1.05,0,5.26,950.145,18.9,42,0,952.8,5.9,10.5,259,301,165
13-02-2024 21:00,94.2895,156.9035,19.6955,38.756,55.7935,49.50125,1.578,13.46,17.0435,20.950625,39.555,1.05,0,5.26,950.665,18.1,46,0,952.2,5.5,4.2,238,301,171
13-02-2024 22:00,99.423,164.983,17.8135,36.6885,49.378,49.1725,1.4045,16.56,13.9245,26.716875,41.7575,1.05,0,5.26,951.005,18.4,47,0,951.8,4.3,3.9,246,304,174
13-02-2024 23:00,98.35933333,163.9013333,18.338,37.97266667,50.865,36.50166667,1.542666667,16.26,11.20133333,15.07166667,47.5125,1.05,0,5.26,950.9175,18.4,47,0,951.8,3.9,1.8,214,233,173
14-02-2024 00:00,100.4715,166.562,16.25183333,40.0085,44.852,56.89,1.3985,13.17666667,12.8395,14.598125,46.6,1.05,0,5.26,950.7725,19.3,45,0,952.4,2.7,3.8,23,73,174
14-02-2024 01:00,98.0065,162.886,14.7675,39.1505,40.1585,58.005,1.2705,13.71,12.6755,13.586875,46.875,1.05,0,5.26,950.5125,15.9,64,0,952.7,7.1,11.5,114,104,173
14-02-2024 02:00,89.441,149.2705,14.0235,40.789,37.963,60.78,1.303,14.66,10.6125,11.68,51.2325,1.05,0,0.035,950.2325,16.8,61,0,953.7,7.9,12.3,137,105,169
14-02-2024 03:00,77.946,130.735,13.4015,41.9425,36.6345,63.83625,1.3315,15.01,7.897,12.391875,53.8275,1.05,0,0.056666667,950.2425,20.7,43,0,955,2.5,6.1,8,90,163
14-02-2024 04:00,73.079,123.175,14.7515,46.377,39.3715,65.85125,1.459,13.96,7.5915,11.46375,57.38,1.05,0,0.056666667,950.345,23.3,36,0,956.2,5.2,5.9,25,38,160
14-02-2024 05:00,67.6805,115.003,21.1,56.439,55.197,67.48,1.7615,12.76,7.9505,11.603125,58.225,1.05,0,0.056666667,950.7275,26.2,30,0,956.4,5.9,7.2,47,53,157
14-02-2024 06:00,69.4745,118.359,14.064,46.273,37.5365,68.9425,1.3715,11.91,10.0825,13.426875,59.435,1.05,0,0.325,951.6025,29,24,0,956,8.2,10.2,61,67,158
14-02-2024 07:00,78.6425,133.6335,15.93533333,49.233,42.98816667,68.14625,1.6125,12.31,10.3175,14.3925,60.1125,1.05,0,12.725,952.36,31,21,0,954.8,9.8,12.2,73,76,163
14-02-2024 08:00,90.1675,152.3615,16.469,41.952,46.0545,55.09125,1.6435,14.66,11.877,14.853125,53.31,1.05,0,107.6125,952.8525,32.3,18,0,953.6,6.6,7.6,68,71,169
14-02-2024 09:00,102.1905,171.0885,18.39,35.955,53.472,41.56375,1.2835,30.51,12.4225,13.2675,27.3625,1.05,0,219.1775,953.12,33,17,0,952.4,2.6,3,16,14,175
14-02-2024 10:00,94.479,157.508,18.2205,33.444,50.529,30.445,1.408,41.66,8.3765,9.19125,13.22,1.05,0,332.595,953.1025,33.1,16,0,951.8,5.5,6.4,328,322,171
14-02-2024 11:00,78.9925,132.4305,17.39033333,32.6225,48.122,29.2325,1.4095,48.64333333,5.293,6.033333333,10.2525,1.05,0,399.9325,952.365,32.7,16,0,951.4,8,10,324,319,163
14-02-2024 12:00,67.495,113.6,18.1675,32.877,50.1905,27.33625,1.478,50.06,4.219,4.915,8.525,1.05,0,434.8675,951.0775,31.8,16,0,951.3,9.8,12.9,336,330,157
14-02-2024 13:00,67.4315,112.2015,16.191,28.7815,44.2955,26.895,1.3995,50.31,3.5705,4.06875,6.31,1.05,0,427.84,949.74,27.7,22,0,951.9,6,14.5,33,30,157
